file,usable_nav,nav_decision_basis,has_lat,has_lon,has_latlon,lat_non_nan_count,lon_non_nan_count,has_sentence,n_time1,use_sentence_for_nav,error
L0416-D20170817-T015900-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0416-D20170817-T022712-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0416-D20170817-T025523-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0416-D20170817-T032335-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0416-D20170817-T035146-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0416-D20170817-T041958-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0416-D20170817-T044810-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0416-D20170817-T054434-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0416-D20170817-T061246-ES60.raw,True,latlon+sentence,True,True,True,5079,5079,True,5079,True,
L0416-D20170817-T064058-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0416-D20170817-T070909-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5076,True,
L0416-D20170817-T073722-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0416-D20170817-T080534-ES60.raw,True,latlon+sentence,True,True,True,156,156,True,156,True,
L0417-D20170817-T080626-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5076,True,
L0417-D20170817-T083437-ES60.raw,True,latlon+sentence,True,True,True,2208,2208,True,2208,True,
L0418-D20170817-T084655-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0418-D20170817-T091506-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0418-D20170817-T094318-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0418-D20170817-T101129-ES60.raw,True,latlon+sentence,True,True,True,3965,3965,True,3965,True,
L0419-D20170817-T110417-ES60.raw,True,latlon+sentence,True,True,True,2757,2757,True,2757,True,
L0420-D20170817-T111942-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0420-D20170817-T114753-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0420-D20170817-T121605-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0420-D20170817-T124416-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0420-D20170817-T131228-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0420-D20170817-T134040-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0420-D20170817-T140851-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0420-D20170817-T143702-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0420-D20170817-T150514-ES60.raw,True,latlon+sentence,True,True,True,285,285,True,285,True,
L0421-D20170817-T150654-ES60.raw,True,latlon+sentence,True,True,True,3225,3225,True,3225,True,
L0422-D20170817-T152459-ES60.raw,False,none,False,False,False,0,0,False,1,True,
L0423-D20170817-T152501-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0423-D20170817-T155312-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0423-D20170817-T162124-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0423-D20170817-T164935-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0423-D20170817-T171747-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0423-D20170817-T174558-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0423-D20170817-T181410-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0423-D20170817-T184221-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0423-D20170817-T191033-ES60.raw,True,latlon+sentence,True,True,True,1425,1425,True,1425,True,
L0424-D20170817-T191829-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0424-D20170817-T194641-ES60.raw,True,latlon+sentence,True,True,True,2615,2615,True,2615,True,
L0425-D20170817-T202926-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170817-T205737-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170817-T212548-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170817-T215400-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170817-T222211-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170817-T225023-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170817-T231835-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170817-T234646-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170818-T001457-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0425-D20170818-T011121-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170818-T013932-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170818-T020744-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5073,True,
L0425-D20170818-T023555-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170818-T030407-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170818-T033218-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5072,True,
L0425-D20170818-T040029-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170818-T042841-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170818-T045653-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170818-T052505-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170818-T055317-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0425-D20170818-T062128-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170818-T064940-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0425-D20170818-T071752-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0425-D20170818-T074603-ES60.raw,True,latlon+sentence,True,True,True,3500,3500,True,3500,True,
L0426-D20170818-T080532-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0426-D20170818-T083344-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0426-D20170818-T090155-ES60.raw,True,latlon+sentence,True,True,True,1781,1781,True,1781,True,
L0427-D20170818-T091151-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0427-D20170818-T094003-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0427-D20170818-T100814-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0427-D20170818-T103626-ES60.raw,True,latlon+sentence,True,True,True,4188,4188,True,4188,True,
L0428-D20170818-T105945-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5076,True,
L0428-D20170818-T112757-ES60.raw,True,latlon+sentence,True,True,True,4805,4805,True,4805,True,
L0429-D20170818-T115440-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0429-D20170818-T122252-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0429-D20170818-T125103-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0429-D20170818-T131915-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0429-D20170818-T134727-ES60.raw,True,latlon+sentence,True,True,True,1929,1929,True,1929,True,
L0430-D20170818-T135812-ES60.raw,True,latlon+sentence,True,True,True,5078,5078,True,5078,True,
L0430-D20170818-T142624-ES60.raw,True,latlon+sentence,True,True,True,2481,2481,True,2481,True,
L0431-D20170818-T144013-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0431-D20170818-T150824-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0431-D20170818-T153635-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0431-D20170818-T160447-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0431-D20170818-T163258-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0431-D20170818-T170110-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0431-D20170818-T172921-ES60.raw,True,latlon+sentence,True,True,True,240,240,True,240,True,
L0432-D20170818-T173059-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5072,True,
L0432-D20170818-T175911-ES60.raw,True,latlon+sentence,True,True,True,4028,4028,True,4028,True,
L0433-D20170818-T182136-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T184947-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T191759-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T194611-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T201423-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0433-D20170818-T211047-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T213858-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T220710-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0433-D20170818-T223521-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T230333-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0433-D20170818-T233144-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170818-T235956-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170819-T002808-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170819-T005620-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170819-T012432-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0433-D20170819-T015243-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170819-T022055-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0433-D20170819-T024906-ES60.raw,True,latlon+sentence,True,True,True,5079,5079,True,5079,True,
L0433-D20170819-T031719-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170819-T034531-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0433-D20170819-T041342-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5072,True,
L0433-D20170819-T044154-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170819-T051005-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0433-D20170819-T053817-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5072,True,
L0433-D20170819-T060628-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0433-D20170819-T063440-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0433-D20170819-T070251-ES60.raw,True,latlon+sentence,True,True,True,5079,5079,True,5079,True,
L0433-D20170819-T073104-ES60.raw,True,latlon+sentence,True,True,True,3384,3384,True,3384,True,
L0434-D20170819-T074953-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0434-D20170819-T081805-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0434-D20170819-T084616-ES60.raw,True,latlon+sentence,True,True,True,4611,4611,True,4611,True,
L0435-D20170819-T091154-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0435-D20170819-T094005-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0435-D20170819-T103628-ES60.raw,True,latlon+sentence,True,True,True,4035,4035,True,4035,True,
L0436-D20170819-T105854-ES60.raw,True,latlon+sentence,True,True,True,3,3,True,3,True,
L0437-D20170819-T105905-ES60.raw,True,latlon+sentence,True,True,True,5074,5074,True,5074,True,
L0437-D20170819-T112717-ES60.raw,True,latlon+sentence,True,True,True,4691,4691,True,4692,True,
L0438-D20170819-T115324-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0438-D20170819-T122135-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0438-D20170819-T124947-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0438-D20170819-T131758-ES60.raw,True,latlon+sentence,True,True,True,3396,3396,True,3396,True,
L0439-D20170819-T133652-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0439-D20170819-T140503-ES60.raw,True,latlon+sentence,True,True,True,5079,5079,True,5079,True,
L0439-D20170819-T143316-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5072,True,
L0439-D20170819-T150127-ES60.raw,True,latlon+sentence,True,True,True,978,978,True,978,True,
L0440-D20170819-T150654-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0440-D20170819-T153505-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0440-D20170819-T160317-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0440-D20170819-T163129-ES60.raw,True,latlon+sentence,True,True,True,2976,2976,True,2976,True,
L0441-D20170819-T164803-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0441-D20170819-T171615-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0441-D20170819-T174427-ES60.raw,True,latlon+sentence,True,True,True,5082,5082,True,5082,True,
L0441-D20170819-T181241-ES60.raw,True,latlon+sentence,True,True,True,5079,5079,True,5079,True,
L0441-D20170819-T184054-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0441-D20170819-T190906-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0441-D20170819-T193718-ES60.raw,True,latlon+sentence,True,True,True,261,261,True,261,True,
L0442-D20170819-T193846-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170819-T200658-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170819-T203510-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0442-D20170819-T210322-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170819-T213134-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170819-T215945-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170819-T222757-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170819-T225609-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170819-T232421-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170819-T235232-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170820-T002043-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170820-T004855-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170820-T011707-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170820-T014518-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170820-T021330-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170820-T024141-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170820-T030952-ES60.raw,True,latlon+sentence,True,True,True,5090,5090,True,5090,True,
L0442-D20170820-T033809-ES60.raw,True,latlon+sentence,True,True,True,5106,5106,True,5106,True,
L0442-D20170820-T040631-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0442-D20170820-T043442-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170820-T050254-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170820-T053106-ES60.raw,True,latlon+sentence,True,True,True,5118,5118,True,5118,True,
L0442-D20170820-T055932-ES60.raw,True,latlon+sentence,True,True,True,5097,5097,True,5097,True,
L0442-D20170820-T062751-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0442-D20170820-T065603-ES60.raw,True,latlon+sentence,True,True,True,462,462,True,462,True,
L0443-D20170820-T065849-ES60.raw,True,latlon+sentence,True,True,True,5094,5094,True,5094,True,
L0443-D20170820-T072706-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0443-D20170820-T075518-ES60.raw,True,latlon+sentence,True,True,True,4623,4623,True,4623,True,
L0444-D20170820-T082059-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0444-D20170820-T084911-ES60.raw,True,latlon+sentence,True,True,True,843,843,True,843,True,
L0445-D20170820-T085353-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0445-D20170820-T092204-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0445-D20170820-T095016-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0445-D20170820-T101828-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0445-D20170820-T104640-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0445-D20170820-T111452-ES60.raw,True,latlon+sentence,True,True,True,2849,2849,True,2850,True,
L0446-D20170820-T113044-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0446-D20170820-T115856-ES60.raw,True,latlon+sentence,True,True,True,5079,5079,True,5079,True,
L0446-D20170820-T122709-ES60.raw,True,latlon+sentence,True,True,True,1566,1566,True,1566,True,
L0447-D20170820-T123553-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0447-D20170820-T130405-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0447-D20170820-T133216-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0447-D20170820-T140028-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5072,True,
L0447-D20170820-T142840-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0447-D20170820-T145651-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0447-D20170820-T152503-ES60.raw,True,latlon+sentence,True,True,True,5085,5085,True,5085,True,
L0447-D20170820-T155317-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0447-D20170820-T162128-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0447-D20170820-T164940-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0447-D20170820-T174603-ES60.raw,True,latlon+sentence,True,True,True,3720,3720,True,3720,True,
L0448-D20170820-T180644-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0448-D20170820-T183455-ES60.raw,True,latlon+sentence,True,True,True,2129,2129,True,2129,True,
L0449-D20170820-T184646-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T191457-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T194309-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T201121-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T203933-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170820-T210744-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T213556-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170820-T220408-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T223219-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T230031-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170820-T232843-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170820-T235654-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170821-T002506-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170821-T005317-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170821-T012128-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170821-T014940-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170821-T021751-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170821-T024603-ES60.raw,True,latlon+sentence,True,True,True,5072,5072,True,5072,True,
L0449-D20170821-T031414-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170821-T034226-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5076,True,
L0449-D20170821-T041038-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170821-T043849-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170821-T050701-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170821-T053513-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0449-D20170821-T060324-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0449-D20170821-T063136-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0449-D20170821-T072759-ES60.raw,True,latlon+sentence,True,True,True,5219,5219,True,5219,True,
L0449-D20170821-T075659-ES60.raw,True,latlon+sentence,True,True,True,4179,4179,True,4179,True,
L0450-D20170821-T082013-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0450-D20170821-T084824-ES60.raw,True,latlon+sentence,True,True,True,1449,1449,True,1449,True,
L0451-D20170821-T085628-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0451-D20170821-T092440-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0451-D20170821-T095252-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0451-D20170821-T102103-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0451-D20170821-T104915-ES60.raw,True,latlon+sentence,True,True,True,5160,5160,True,5160,True,
L0451-D20170821-T111755-ES60.raw,True,latlon+sentence,True,True,True,3142,3142,True,3143,True,
L0452-D20170821-T113523-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0452-D20170821-T120335-ES60.raw,True,latlon+sentence,True,True,True,1101,1101,True,1101,True,
L0453-D20170821-T120943-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0453-D20170821-T123754-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0453-D20170821-T130606-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0453-D20170821-T133417-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0453-D20170821-T140229-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0453-D20170821-T143040-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0453-D20170821-T145852-ES60.raw,True,latlon+sentence,True,True,True,2385,2385,True,2385,True,
L0454-D20170821-T151208-ES60.raw,True,latlon+sentence,True,True,True,4077,4077,True,4077,True,
L0455-D20170821-T153449-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0455-D20170821-T160300-ES60.raw,True,latlon+sentence,True,True,True,5075,5075,True,5075,True,
L0455-D20170821-T163112-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0455-D20170821-T165924-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0455-D20170821-T172736-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0455-D20170821-T175547-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0455-D20170821-T182359-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0455-D20170821-T185210-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0455-D20170821-T192022-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0455-D20170821-T194834-ES60.raw,True,latlon+sentence,True,True,True,732,732,True,732,True,
L0456-D20170821-T195238-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0456-D20170821-T202050-ES60.raw,True,latlon+sentence,True,True,True,3090,3090,True,3090,True,
L0457-D20170821-T203801-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170821-T210613-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170821-T213424-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170821-T220235-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170821-T223047-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170821-T225858-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170821-T232710-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170821-T235522-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T002333-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T005145-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170822-T011956-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T014808-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170822-T021619-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170822-T024431-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T031242-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170822-T034053-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T040905-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170822-T043716-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T050528-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
L0457-D20170822-T053339-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T060151-ES60.raw,True,latlon+sentence,True,True,True,5076,5076,True,5076,True,
L0457-D20170822-T063003-ES60.raw,True,latlon+sentence,True,True,True,5073,5073,True,5073,True,
