file,usable_nav,nav_decision_basis,has_lat,has_lon,has_latlon,lat_non_nan_count,lon_non_nan_count,has_sentence,n_time1,use_sentence_for_nav,error
L0135-D20170623-T045910-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170623-T054314-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0135-D20170623-T062718-ES60.raw,True,latlon+sentence,True,True,True,3942,3942,True,3942,True,
L0136-D20170623-T064913-ES60.raw,True,latlon+sentence,True,True,True,7932,7931,True,7932,True,
L0136-D20170623-T073317-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0136-D20170623-T081720-ES60.raw,True,latlon+sentence,True,True,True,3831,3831,True,3831,True,
L0137-D20170623-T083838-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0137-D20170623-T092243-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0137-D20170623-T100647-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0137-D20170623-T105051-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0137-D20170623-T113455-ES60.raw,True,latlon+sentence,True,True,True,4659,4659,True,4659,True,
L0138-D20170623-T120049-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0138-D20170623-T124452-ES60.raw,True,latlon+sentence,True,True,True,5826,5826,True,5826,True,
L0139-D20170623-T131715-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0139-D20170623-T140118-ES60.raw,True,latlon+sentence,True,True,True,5127,5127,True,5127,True,
L0140-D20170623-T142949-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0140-D20170623-T151352-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0140-D20170623-T155758-ES60.raw,True,latlon+sentence,True,True,True,3789,3789,True,3789,True,
L0141-D20170623-T161902-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0141-D20170623-T170305-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0141-D20170623-T174709-ES60.raw,True,latlon+sentence,True,True,True,321,321,True,321,True,
L0142-D20170623-T174858-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0142-D20170623-T183302-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0142-D20170623-T191706-ES60.raw,True,latlon+sentence,True,True,True,5433,5433,True,5433,True,
L0143-D20170624-T065557-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0143-D20170624-T074001-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0143-D20170624-T082405-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0143-D20170624-T090808-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0143-D20170624-T095212-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0143-D20170624-T103616-ES60.raw,True,latlon+sentence,True,True,True,2616,2616,True,2616,True,
L0144-D20170624-T105049-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0144-D20170624-T113453-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0144-D20170624-T121859-ES60.raw,True,latlon+sentence,True,True,True,4227,4227,True,4227,True,
L0145-D20170624-T124229-ES60.raw,True,latlon+sentence,True,True,True,7941,7941,True,7941,True,
L0145-D20170624-T132635-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0145-D20170624-T141039-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0145-D20170624-T145443-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0145-D20170624-T153847-ES60.raw,True,latlon+sentence,True,True,True,7959,7959,True,7959,True,
L0145-D20170624-T162300-ES60.raw,True,latlon+sentence,True,True,True,5169,5169,True,5169,True,
L0146-D20170624-T165144-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0146-D20170624-T173548-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0146-D20170624-T181954-ES60.raw,True,latlon+sentence,True,True,True,7020,7020,True,7020,True,
L0147-D20170624-T185855-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170624-T194259-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170624-T202703-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0147-D20170624-T211109-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170624-T215513-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0147-D20170624-T223919-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0147-D20170624-T232324-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170625-T000728-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170625-T005132-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170625-T013536-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170625-T021940-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170625-T030344-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0147-D20170625-T034750-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170625-T043154-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0147-D20170625-T051558-ES60.raw,True,latlon+sentence,True,True,True,7929,7929,True,7929,True,
L0147-D20170625-T060002-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0147-D20170625-T064408-ES60.raw,True,latlon+sentence,True,True,True,7944,7944,True,7944,True,
L0147-D20170625-T072816-ES60.raw,True,latlon+sentence,True,True,True,5868,5868,True,5868,True,
L0148-D20170625-T080053-ES60.raw,True,latlon+sentence,True,True,True,7944,7944,True,7944,True,
L0148-D20170625-T084501-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0148-D20170625-T092906-ES60.raw,True,latlon+sentence,True,True,True,5115,5115,True,5115,True,
L0149-D20170625-T095731-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0149-D20170625-T104135-ES60.raw,True,latlon+sentence,True,True,True,486,486,True,486,True,
L0150-D20170625-T104418-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0150-D20170625-T112822-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0150-D20170625-T121226-ES60.raw,True,latlon+sentence,True,True,True,2826,2826,True,2826,True,
L0151-D20170625-T122809-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0151-D20170625-T131214-ES60.raw,True,latlon+sentence,True,True,True,3030,3030,True,3030,True,
L0152-D20170625-T132905-ES60.raw,True,latlon+sentence,True,True,True,7935,7935,True,7935,True,
L0152-D20170625-T141310-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0152-D20170625-T145714-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0152-D20170625-T154118-ES60.raw,True,latlon+sentence,True,True,True,7932,7932,True,7932,True,
L0152-D20170625-T162522-ES60.raw,True,latlon+sentence,True,True,True,3363,3363,True,3363,True,
L0153-D20170625-T164408-ES60.raw,True,latlon+sentence,True,True,True,7938,7938,True,7938,True,
L0167-D20170627-T121140-ES60.raw,True,latlon+sentence,True,True,True,129,129,True,129,True,
L0174-D20170628-T065110-ES60.raw,True,latlon+sentence,True,True,True,3,3,True,3,True,
L0197-D20170630-T103855-ES60.raw,True,latlon+sentence,True,True,True,123,123,True,123,True,
L0214-D20170702-T144342-ES60.raw,True,latlon+sentence,True,True,True,78,78,True,78,True,
L0393-D20170731-T153104-ES60.raw,True,latlon+sentence,True,True,True,42,42,True,42,True,
